milestone,cohort,label,level,count,example
CHAPTER_TWO,UX,Discovery and Definition,3,5,Facilitates the planning and execution of on-site discovery workshops
CHAPTER_TWO,UX,Discovery and Definition,3,6,Conducts comparative analysis
CHAPTER_TWO,UX,Discovery and Definition,3,7,Perform content audits and competitor site analysis
CHAPTER_TWO,UX,Discovery and Definition,4,1,Independently conducts all aspects of complex user-research programs— from early-stage requirements to summative usability testing
CHAPTER_TWO,UX,Discovery and Definition,4,2,"Adapts user-research techniques to inform both new and ongoing, complex, product-development effort"
CHAPTER_TWO,UX,Discovery and Definition,4,3,"Communicates usability findings, metrics, and associated design strategies to large, distributed product teams"
CHAPTER_TWO,UX,Discovery and Definition,4,4,Discusses usability metrics and their impact on product ROI
CHAPTER_TWO,UX,Discovery and Definition,4,5,
CHAPTER_TWO,UX,Discovery and Definition,4,6,
CHAPTER_TWO,UX,Discovery and Definition,5,1,"Expertly conducts all stages of user research— including market analysis, requirements definition, early-to-mid-stage design validations, and summative usability--testing activities"
CHAPTER_TWO,UX,Discovery and Definition,5,2,Simultaneously plans and drives multiple user-research activities across widely divergent product domains
CHAPTER_TWO,UX,Discovery and Definition,5,3,"Drives and conducts all aspects of formal summative testing, including the use of metrics and competitive benchmark testing"
CHAPTER_TWO,UX,Discovery and Definition,5,4,Communicates usability metrics and findings to clients and the Palantir team
CHAPTER_TWO,UX,Discovery and Definition,5,5,"Clearly provides clients with a plan, tools, behaviors, and best practices for addressing their usability issues"
CHAPTER_TWO,UX,Discovery and Definition,5,6,Creates new user-elicitation methods and techniques to suit novel research needs and requirements
CHAPTER_THREE,UX,Strategy and Design,1,1,Understands learnings from discovery and research to inform audience definition and identify key personas
CHAPTER_THREE,UX,Strategy and Design,1,2,"Synthesizes findings from discovery process, identifying opportunities and issues with guidance of senior strategists"
CHAPTER_THREE,UX,Strategy and Design,1,3,
CHAPTER_THREE,UX,Strategy and Design,1,4,
CHAPTER_THREE,UX,Strategy and Design,1,5,
CHAPTER_THREE,UX,Strategy and Design,1,6,
CHAPTER_THREE,UX,Strategy and Design,2,1,"Synthesizes findings from discovery process, effectively identifying opportunities and issues"
CHAPTER_THREE,UX,Strategy and Design,2,2,Leverages learnings from discovery and research to inform audience definition and identify key personas
CHAPTER_THREE,UX,Strategy and Design,2,3,Demonstrates user journeys through journey mapping
CHAPTER_THREE,UX,Strategy and Design,2,4,
CHAPTER_THREE,UX,Strategy and Design,2,5,
CHAPTER_THREE,UX,Strategy and Design,2,6,
CHAPTER_THREE,UX,Strategy and Design,3,1,Works with designers as appropriate to translate strategic recommendations into wireframes and documentation that lead to intuitive user experiences
CHAPTER_THREE,UX,Strategy and Design,3,2,"Synthesizes findings from discovery process, identifying opportunities and issues, and recommends solutions that meet client objectives"
CHAPTER_THREE,UX,Strategy and Design,3,3,"Understands user needs and intents then translate that to information architecture and content outline(s), collaborating with designers"
CHAPTER_THREE,UX,Strategy and Design,3,4,Collaborates with designers on design strategy and visual design application for projects
CHAPTER_THREE,UX,Strategy and Design,3,5,Conducts usability tests
CHAPTER_THREE,UX,Strategy and Design,3,6,
CHAPTER_THREE,UX,Strategy and Design,4,1,"Synthesizes findings from discovery process, identifying opportunities and issues, and recommends solutions that meet client objectives, demonstrate a level of excellence, and may be achieved within budget"
CHAPTER_THREE,UX,Strategy and Design,4,2,Provides high-level sitemap and wireframes or works with designers as appropriate to translate strategic recommendations into wireframes and documentation that lead to intuitive user experiences
CHAPTER_THREE,UX,Strategy and Design,4,3,Crafts high-level content strategy recommendations
CHAPTER_THREE,UX,Strategy and Design,4,4,"Guides the creation of wireframes for key pages in the new website, and explains wireframes to the client"
CHAPTER_THREE,UX,Strategy and Design,4,5,
CHAPTER_THREE,UX,Strategy and Design,4,6,
CHAPTER_THREE,UX,Strategy and Design,5,1,"Demonstrates ability to generate and translate insights into actionable digital opportunities through reports, presentations, personas, user flows, journey maps, etc."
CHAPTER_THREE,UX,Strategy and Design,5,2,"Balances creativity with structure, collaborating with designers, project managers, and engineers"
CHAPTER_THREE,UX,Strategy and Design,5,3,"Advocates for pushing the limits on a project's capabilities, both from a visual and functional perspective"
CHAPTER_THREE,UX,Strategy and Design,5,4,Articulates a design strategy or approach that will impact the user experience across products or platforms and supports these ideas with sound reasoning and data
CHAPTER_THREE,UX,Strategy and Design,5,5,
CHAPTER_THREE,UX,Strategy and Design,5,6,
CHAPTER_FOUR,UX,User-centered Design,1,1,"Conducts basic, early-stage design validations with stakeholders"
CHAPTER_FOUR,UX,User-centered Design,1,2,Uses basic feedback techniques to improve relatively simple design concepts
CHAPTER_FOUR,UX,User-centered Design,1,3,Helps create clean and simple user-centred designs with guidance of senior teammates
CHAPTER_FOUR,UX,User-centered Design,1,4,
CHAPTER_FOUR,UX,User-centered Design,1,5,
CHAPTER_FOUR,UX,User-centered Design,1,6,
CHAPTER_FOUR,UX,User-centered Design,2,1,Conducts design validations with stakeholders with assistance of a more senior designer
CHAPTER_FOUR,UX,User-centered Design,2,2,Applies feedback techniques to improve design concepts
CHAPTER_FOUR,UX,User-centered Design,2,3,Works with more senior team members to plan design validation activities and incorporate user feedback into design iteration
CHAPTER_FOUR,UX,User-centered Design,2,4,"Generates user profiles, recruitment copy, test scripts, and reports"
CHAPTER_FOUR,UX,User-centered Design,2,5,
CHAPTER_FOUR,UX,User-centered Design,2,6,
CHAPTER_FOUR,UX,User-centered Design,3,1,"Designs and delivers wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces"
CHAPTER_FOUR,UX,User-centered Design,3,2,Independently conducts design validation activities with internal and external stakeholders
CHAPTER_FOUR,UX,User-centered Design,3,3,"Translates concepts into user flows, wireframes, mockups, and prototypes that lead to intuitive user experiences"
CHAPTER_FOUR,UX,User-centered Design,3,4,Assists the front-end developers to ensure the UX design achieves design goals and meets end-user needs
CHAPTER_FOUR,UX,User-centered Design,3,5,
CHAPTER_FOUR,UX,User-centered Design,3,6,
CHAPTER_FOUR,UX,User-centered Design,4,1,Demonstrates the ability to identify design problems and devise solutions
CHAPTER_FOUR,UX,User-centered Design,4,2,Takes a user-centered design approach and rapidly tests and iterates the work
CHAPTER_FOUR,UX,User-centered Design,4,3,Ensures design production is efficient and delivers at the highest quality in accordance with UX's best practices and processes
CHAPTER_FOUR,UX,User-centered Design,4,4,
CHAPTER_FOUR,UX,User-centered Design,4,5,
CHAPTER_FOUR,UX,User-centered Design,4,6,
CHAPTER_FOUR,UX,User-centered Design,5,1,"Makes strategic design and user experience decisions related to both core and new functions, and features"
CHAPTER_FOUR,UX,User-centered Design,5,2,"Creates high-quality design deliverables and executes based on UX goals and priorities, acting as an expert in the field"
CHAPTER_FOUR,UX,User-centered Design,5,3,Stays on top of UX design trends and looks for creative ways to inspire delightful experiences
CHAPTER_FOUR,UX,User-centered Design,5,4,
CHAPTER_FOUR,UX,User-centered Design,5,5,
CHAPTER_FOUR,UX,User-centered Design,5,6,
CHAPTER_ONE,UI,Foundations,1,1,Is building proficiency in our design practice and becoming comfortable with learning new technologies and skills
CHAPTER_ONE,UI,Foundations,1,2,"Has experience with web accessibility, usability and core development tools"
CHAPTER_ONE,UI,Foundations,1,3,"Understands web design constraints, including CSS, HTML, browser usability, and cross-platform compatibility"
CHAPTER_ONE,UI,Foundations,1,4,
CHAPTER_ONE,UI,Foundations,1,5,
CHAPTER_ONE,UI,Foundations,1,6,
CHAPTER_ONE,UI,Foundations,2,1,"Focuses on expanding experience and proficiency in our design practice, establishing and promoting brand guidelines, best practices and standards"
CHAPTER_ONE,UI,Foundations,2,2,"Is well-versed with web accessibility, usability, and core design tools"
CHAPTER_ONE,UI,Foundations,2,3,"Collaborates with project managers, strategists, and engineers to scope time and effort involved in design projects"
CHAPTER_ONE,UI,Foundations,2,4,Serves as a strategic visual design resource
CHAPTER_ONE,UI,Foundations,2,5,"Has a deep understanding of web design constraints, including CSS, HTML, browser usability, and cross-platform compatibility"
CHAPTER_ONE,UI,Foundations,2,6,"Designs a web experience that's best for the user and accurately reflects the client's goals, objectives, and brand identity"
CHAPTER_ONE,UI,Foundations,3,1,"Is always able to articulate the ""why"" of design decisions"
CHAPTER_ONE,UI,Foundations,3,2,Constantly seeks input from the engineering and implementation team to validate and ensure that the design is executable
CHAPTER_ONE,UI,Foundations,3,3,Executes all visual design stages from concept to HTML/CSS browser
CHAPTER_ONE,UI,Foundations,3,4,"Has experience designing from user experience journeys, and realistic use cases to create functional and delightful designs"
CHAPTER_ONE,UI,Foundations,3,5,"Drives the design process and serves as a gatekeeper and clients ""brand expert"""
CHAPTER_ONE,UI,Foundations,3,6,Conceptualizes original ideas that bring simplicity and user friendliness to complex design roadblocks
CHAPTER_ONE,UI,Foundations,3,7,"Collaborates with project managers and engineers to define and implement innovative solutions for the product direction, design and interactions"
CHAPTER_ONE,UI,Foundations,3,8,Serves as a resident expert of digital tools and is skilled in developing digital design concepts
CHAPTER_ONE,UI,Foundations,4,1,"Efficiently balances and manages complex user, business, and technical requirements to make design decisions"
CHAPTER_ONE,UI,Foundations,4,2,"Guides junior team members in critical, high-level, design problem solving"
CHAPTER_ONE,UI,Foundations,4,3,"Strategically analyzes the risks, benefits, and opportunities of various solutions"
CHAPTER_ONE,UI,Foundations,4,4,Seeks out chapter-wide opportunities for improvements
CHAPTER_ONE,UI,Foundations,4,5,Ability to understand constraints and technical feasibility prior to client presentations
CHAPTER_ONE,UI,Foundations,4,6,
CHAPTER_ONE,UI,Foundations,5,1,Guides and directs UI team members by providing strategic direction to best deliver client's business goals
CHAPTER_ONE,UI,Foundations,5,2,Is able to articulate a unique user experience approach that delivers client value for use in sales and marketing initiatives
CHAPTER_ONE,UI,Foundations,5,3,Designs and builds industry-leading solutions to solve UI complex problems and advocates for the best user experience possible
CHAPTER_ONE,UI,Foundations,5,4,Serves as client focal point for all UI practices
CHAPTER_ONE,UI,Foundations,5,5,"Anticipates technical challenges, exploring alternatives and trade offs thoroughly"
CHAPTER_ONE,UI,Foundations,5,6,Seen as a leader and contributor in the organization
CHAPTER_TWO,UI,Information Architecture,1,1,Employs basic information-architecture concepts correctly
CHAPTER_TWO,UI,Information Architecture,1,2,Evaluates structural design decisions for feature sets that are well defined or limited in scope with the assistance of senior designers
CHAPTER_TWO,UI,Information Architecture,1,3,Understands the basic usability principles and trade offs behind their own design concepts
CHAPTER_TWO,UI,Information Architecture,1,4,
CHAPTER_TWO,UI,Information Architecture,1,5,
CHAPTER_TWO,UI,Information Architecture,1,6,
CHAPTER_TWO,UI,Information Architecture,2,1,Employs complicated information-architecture concepts correctly
CHAPTER_TWO,UI,Information Architecture,2,2,Makes good structural design decisions for feature sets that are well defined or limited in scope
CHAPTER_TWO,UI,Information Architecture,2,3,"Applies existing information patterns, working with a more senior designer as a guide"
CHAPTER_TWO,UI,Information Architecture,2,4,
CHAPTER_TWO,UI,Information Architecture,2,5,
CHAPTER_TWO,UI,Information Architecture,2,6,
CHAPTER_TWO,UI,Information Architecture,3,1,"Explores multiple, alternative information-architecture solutions before choosing a design direction"
CHAPTER_TWO,UI,Information Architecture,3,2,"Balances relatively complicated user, business, and technical requirements to arrive at sound information-architecture designs"
CHAPTER_TWO,UI,Information Architecture,3,3,Can explain the usability rationale and trade offs of one information architecture versus another
CHAPTER_TWO,UI,Information Architecture,3,4,
CHAPTER_TWO,UI,Information Architecture,3,5,
CHAPTER_TWO,UI,Information Architecture,3,6,
CHAPTER_TWO,UI,Information Architecture,4,1,Creates new architectural design patterns for a product when necessary
CHAPTER_TWO,UI,Information Architecture,4,2,Employs complex information-architecture concepts quickly and correctly
CHAPTER_TWO,UI,Information Architecture,4,3,"Explores multiple, alternative product information architectures to create a broad range of alternative design concepts"
CHAPTER_TWO,UI,Information Architecture,4,4,Understands the usability rationale and trade-offs for different product-level information architectures and can clearly articulate these to the team
CHAPTER_TWO,UI,Information Architecture,4,5,
CHAPTER_TWO,UI,Information Architecture,4,6,
CHAPTER_TWO,UI,Information Architecture,5,1,Creates new architectural design patterns that impact entire product lines and user-interface frameworks
CHAPTER_TWO,UI,Information Architecture,5,2,"Creates insightful, timely, compelling information-architecture designs for highly complex problem spaces"
CHAPTER_TWO,UI,Information Architecture,5,3,"Efficiently balances and manages complex user, business, and technical requirements to make sound information-architecture design decisions"
CHAPTER_TWO,UI,Information Architecture,5,4,"Anticipates and thinks through the entire breadth of impacts that information-architecture decisions can have on users, product teams, and UX designers"
CHAPTER_TWO,UI,Information Architecture,5,5,Understands and can compellingly articulate the usability trade-offs of various information-architecture design approaches for entire product families and frameworks
CHAPTER_TWO,UI,Information Architecture,5,6,
CHAPTER_THREE,UI,Interaction Design,1,1,"Effectively solves routine interaction design problems, gathering the information necessary to weigh a limited set of options and arrive at sound conclusions"
CHAPTER_THREE,UI,Interaction Design,1,2,Escalates problems that are beyond the scope of their design capabilities for resolution by a more experienced designer
CHAPTER_THREE,UI,Interaction Design,1,3,Writes select components of interaction design strategy documentation
CHAPTER_THREE,UI,Interaction Design,1,4,
CHAPTER_THREE,UI,Interaction Design,1,5,
CHAPTER_THREE,UI,Interaction Design,1,6,
CHAPTER_THREE,UI,Interaction Design,2,1,Efficiently solves moderately difficult interaction design problems that impact people within their team or other related team
CHAPTER_THREE,UI,Interaction Design,2,2,"Applies existing interaction patterns, working with a more senior designer as a guide or mentor"
CHAPTER_THREE,UI,Interaction Design,2,3,
CHAPTER_THREE,UI,Interaction Design,2,4,
CHAPTER_THREE,UI,Interaction Design,2,5,
CHAPTER_THREE,UI,Interaction Design,2,6,
CHAPTER_THREE,UI,Interaction Design,3,1,Efficiently and creatively solves complicated interaction design problems that impact the stakeholders
CHAPTER_THREE,UI,Interaction Design,3,2,Looks beyond obvious solutions and experiments with different approaches to solving problems
CHAPTER_THREE,UI,Interaction Design,3,3,"Develops solutions for problems that stretch their own design capabilities, but requests review and approval from a more senior designer"
CHAPTER_THREE,UI,Interaction Design,3,4,Facilitates effective problem solving in meetings and teams
CHAPTER_THREE,UI,Interaction Design,3,5,
CHAPTER_THREE,UI,Interaction Design,3,6,
CHAPTER_THREE,UI,Interaction Design,4,1,Efficiently solves complex and difficult interaction design problems that impact the team or entire organization
CHAPTER_THREE,UI,Interaction Design,4,2,Accurately defines the amount and kinds of information that is needed to gather for problem solving
CHAPTER_THREE,UI,Interaction Design,4,3,Anticipates and proactively works to circumvent roadblocks to solutions
CHAPTER_THREE,UI,Interaction Design,4,4,Creates new interaction design patterns for a product when necessary
CHAPTER_THREE,UI,Interaction Design,4,5,Identifies underlying or hidden problems or trends across the organization
CHAPTER_THREE,UI,Interaction Design,4,6,
CHAPTER_THREE,UI,Interaction Design,5,1,Efficiently and creatively solves even the most complex and difficult interaction design problems that impact the team or entire company
CHAPTER_THREE,UI,Interaction Design,5,2,Creates new interaction design patterns that impact entire product lines and user interface frameworks
CHAPTER_THREE,UI,Interaction Design,5,3,"Asks critical, insightful questions and probes all fruitful sources for relevant information to facilitate problem solving"
CHAPTER_THREE,UI,Interaction Design,5,4,"Leads the team in critical, high-level design problem solving"
CHAPTER_THREE,UI,Interaction Design,5,5,"Strategically analyzes the risks, benefits, and opportunities of various solutions"
CHAPTER_THREE,UI,Interaction Design,5,6,
CHAPTER_FOUR,UI,Visual Design,1,1,Competently creates basic layouts and produces mockups of designs with the guidance of senior designers
CHAPTER_FOUR,UI,Visual Design,1,2,Turns image-based designs into a functional HTML and CSS code-based style guide
CHAPTER_FOUR,UI,Visual Design,1,3,
CHAPTER_FOUR,UI,Visual Design,1,4,
CHAPTER_FOUR,UI,Visual Design,1,5,
CHAPTER_FOUR,UI,Visual Design,1,6,
CHAPTER_FOUR,UI,Visual Design,2,1,"Builds accurate wireframes, following visual design guidelines"
CHAPTER_FOUR,UI,Visual Design,2,2,Collaborates with other visual designers to produce graphics resource files for user interfaces
CHAPTER_FOUR,UI,Visual Design,2,3,
CHAPTER_FOUR,UI,Visual Design,2,4,
CHAPTER_FOUR,UI,Visual Design,2,5,
CHAPTER_FOUR,UI,Visual Design,2,6,
CHAPTER_FOUR,UI,Visual Design,3,1,Creates sophisticated layouts and produce mockups of designs
CHAPTER_FOUR,UI,Visual Design,3,2,"Builds complicated wireframes, following visual design guidelines"
CHAPTER_FOUR,UI,Visual Design,3,3,"Uses various techniques to create drafts, models, and prototypes"
CHAPTER_FOUR,UI,Visual Design,3,4,
CHAPTER_FOUR,UI,Visual Design,3,5,
CHAPTER_FOUR,UI,Visual Design,3,6,
CHAPTER_FOUR,UI,Visual Design,4,1,"Builds complex, accurate wireframes, following visual design guidelines"
CHAPTER_FOUR,UI,Visual Design,4,2,"Collaborates with strategists, project managers, and engineers to understand how all aspects of a product's functionality would work within an established visual design framework"
CHAPTER_FOUR,UI,Visual Design,4,3,"Maintains an awareness of trends in visual design and guides other visual designers in implementing cutting-edge, visual design solutions for their products"
CHAPTER_FOUR,UI,Visual Design,4,4,Has a strong understanding of web design systems and helps create a standardized toolbox of components to draw from
CHAPTER_FOUR,UI,Visual Design,4,5,
CHAPTER_FOUR,UI,Visual Design,4,6,
CHAPTER_FOUR,UI,Visual Design,5,1,"Expertly builds complex, accurate wireframes, following visual design guidelines"
CHAPTER_FOUR,UI,Visual Design,5,2,Guides and directs the UI design team to understand how all aspects of a product's functionality would work within an established visual design framework
CHAPTER_FOUR,UI,Visual Design,5,3,Stays abreast of trends in visual design and expertly guides other visual designers in implementing cutting-edge solutions for their products
CHAPTER_FOUR,UI,Visual Design,5,4,"Advocates for pushing the limits on a project's capabilities, both from a visual and functional perspective"
CHAPTER_FOUR,UI,Visual Design,5,5,
CHAPTER_FOUR,UI,Visual Design,5,6,
